,feature_combinations,SEN_Train,SPEC_Train,NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA
1752,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.44656488549618323,0.8823529411764706,0,1,0,1,1,1,1,1,0,1,0
1753,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,1,1,1,1,1,0,0,1
1754,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.44274809160305345,0.8823529411764706,0,1,0,1,1,1,1,0,1,1,0
1755,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,1,1,1,0,1,0,1
1756,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,1,1,1,0,0,1,1
1757,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8823529411764706,0,1,0,1,1,1,0,1,1,1,0
1758,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,1,1,0,1,1,0,1
1759,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,1,1,0,1,0,1,1
1760,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,1,1,0,0,1,1,1
1761,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.42366412213740456,0.8823529411764706,0,1,0,1,1,0,1,1,1,1,0
1762,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,1,0,1,1,1,0,1
1763,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,1,1,0,1,1,0,1,1
1764,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,1,0,1,0,1,1,1
1765,"NMF_FLEN_1,EM_score,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5610687022900763,0.8705882352941177,0,1,0,1,1,0,0,1,1,1,1
1766,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.44656488549618323,0.8823529411764706,0,1,0,1,0,1,1,1,1,1,0
1767,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,1,0,1,1,1,1,0,1
1768,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,1,0,1,1,1,0,1,1
1769,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,0,1,1,0,1,1,1
1770,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,0,1,0,1,1,1,1
1771,"NMF_FLEN_1,EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,1,0,0,1,1,1,1,1
1772,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4389312977099237,0.8823529411764706,0,1,0,0,1,1,1,1,1,1,0
1773,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,1,1,1,1,1,0,1
1774,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,1,1,1,1,0,1,1
1775,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,1,0,1,1,1
1776,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,0,1,1,1,1
1777,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,0,1,0,1,1,1,1,1
1778,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,0,1,1,1,1,1,1
1779,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.38549618320610685,0.9294117647058824,0,0,1,1,1,1,1,1,1,0,0
1780,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.38549618320610685,0.9294117647058824,0,0,1,1,1,1,1,1,0,1,0
1781,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.549618320610687,0.9058823529411765,0,0,1,1,1,1,1,1,0,0,1
1782,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,1,1,1,1,1,0,1,1,0
1783,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,1,1,1,0,1,0,1
1784,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,1,1,1,0,0,1,1
1785,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3435114503816794,0.9294117647058824,0,0,1,1,1,1,0,1,1,1,0
1786,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,1,1,1,0,1,1,0,1
1787,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,1,1,1,0,1,0,1,1
1788,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,1,1,1,0,0,1,1,1
1789,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3511450381679389,0.9294117647058824,0,0,1,1,1,0,1,1,1,1,0
1790,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,1,1,0,1,1,1,0,1
1791,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,1,1,1,0,1,1,0,1,1
1792,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,1,1,0,1,0,1,1,1
1793,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,1,1,1,0,0,1,1,1,1
1794,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,1,1,0,1,1,1,1,1,0
1795,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,0,1,1,1,1,0,1
1796,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,0,1,1,1,0,1,1
1797,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,1,0,1,1,0,1,1,1
1798,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,1,1,0,1,0,1,1,1,1
1799,"NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,1,0,0,1,1,1,1,1
1800,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3702290076335878,0.9294117647058824,0,0,1,0,1,1,1,1,1,1,0
1801,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,0,1,1,1,1,1,0,1
1802,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,0,1,1,1,1,0,1,1
1803,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,1,1,1,0,1,1,1
1804,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,0,1,1,0,1,1,1,1
1805,"NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,1,0,1,0,1,1,1,1,1
1806,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,0,1,1,1,1,1,1
1807,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,0,1,1,1,1,1,1,1,0
1808,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.549618320610687,0.9058823529411765,0,0,0,1,1,1,1,1,1,0,1
1809,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.9058823529411765,0,0,0,1,1,1,1,1,0,1,1
1810,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,1,1,1,1,0,1,1,1
1811,"EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,0,1,1,1,0,1,1,1,1
1812,"EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,0,1,1,0,1,1,1,1,1
1813,"EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,0,1,0,1,1,1,1,1,1
1814,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,0,1,1,1,1,1,1,1
1815,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM",0.4541984732824427,0.8705882352941177,1,1,1,1,1,1,1,1,0,0,0
1816,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.4541984732824427,0.8705882352941177,1,1,1,1,1,1,1,0,1,0,0
1817,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.4541984732824427,0.8705882352941177,1,1,1,1,1,1,1,0,0,1,0
1818,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,1,1,1,1,0,0,0,1
1819,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN",0.4389312977099237,0.8705882352941177,1,1,1,1,1,1,0,1,1,0,0
1820,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.4389312977099237,0.8705882352941177,1,1,1,1,1,1,0,1,0,1,0
1821,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,1,1,1,0,1,0,0,1
1822,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,1,1,0,0,1,1,0
1823,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,1,1,0,0,1,0,1
1824,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,1,1,0,0,0,1,1
1825,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN",0.42748091603053434,0.8705882352941177,1,1,1,1,1,0,1,1,1,0,0
1826,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.42748091603053434,0.8705882352941177,1,1,1,1,1,0,1,1,0,1,0
1827,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,1,1,0,1,1,0,0,1
1828,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,1,0,1,0,1,1,0
1829,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN,ichorCNA",0.5648854961832062,0.8588235294117647,1,1,1,1,1,0,1,0,1,0,1
1830,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,1,0,1,0,0,1,1
1831,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4083969465648855,0.8705882352941177,1,1,1,1,1,0,0,1,1,1,0
1832,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,1,1,0,0,1,1,0,1
1833,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5610687022900763,0.8588235294117647,1,1,1,1,1,0,0,1,0,1,1
1834,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5534351145038168,0.8705882352941177,1,1,1,1,1,0,0,0,1,1,1
1835,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,1,1,0,0
1836,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,1,0,1,0
1837,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,1,0,1,1,1,0,0,1
1838,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,0,1,1,0
1839,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,1,0,1,1,0,1,0,1
1840,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,1,0,1,1,0,0,1,1
1841,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4389312977099237,0.8705882352941177,1,1,1,1,0,1,0,1,1,1,0
1842,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,1,0,1,0,1,1,0,1
1843,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,1,0,1,0,1,0,1,1
1844,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,1,0,0,1,1,1
1845,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,0,0,1,1,1,1,0
1846,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5648854961832062,0.8588235294117647,1,1,1,1,0,0,1,1,1,0,1
1847,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,0,1,1,0,1,1
1848,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,0,1,0,1,1,1
1849,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5610687022900763,0.8588235294117647,1,1,1,1,0,0,0,1,1,1,1
1850,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.44656488549618323,0.8705882352941177,1,1,1,0,1,1,1,1,1,0,0
1851,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.44656488549618323,0.8705882352941177,1,1,1,0,1,1,1,1,0,1,0
1852,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,1,1,1,1,0,0,1
1853,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.44656488549618323,0.8705882352941177,1,1,1,0,1,1,1,0,1,1,0
1854,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,1,1,1,0,1,0,1
1855,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,1,1,1,0,0,1,1
1856,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,0,1,1,0,1,1,1,0
1857,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,0,1,1,0,1,1,0,1
1858,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,0,1,1,0,1,0,1,1
1859,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,0,1,1,0,0,1,1,1
1860,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.42366412213740456,0.8705882352941177,1,1,1,0,1,0,1,1,1,1,0
1861,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5648854961832062,0.8588235294117647,1,1,1,0,1,0,1,1,1,0,1
1862,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,0,1,0,1,1,0,1,1
1863,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,0,1,0,1,0,1,1,1
1864,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,0,1,0,0,1,1,1,1
1865,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.44656488549618323,0.8705882352941177,1,1,1,0,0,1,1,1,1,1,0
1866,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,0,1,1,1,1,0,1
1867,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,0,1,1,1,0,1,1
1868,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,0,0,1,1,0,1,1,1
1869,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,0,0,1,0,1,1,1,1
1870,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,0,0,0,1,1,1,1,1
1871,"NMF_EM_1,NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.45038167938931295,0.8705882352941177,1,1,0,1,1,1,1,1,1,0,0
1872,"NMF_EM_1,NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.45038167938931295,0.8705882352941177,1,1,0,1,1,1,1,1,0,1,0
1873,"NMF_EM_1,NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,0,1,1,1,1,1,0,0,1
1874,"NMF_EM_1,NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.45038167938931295,0.8705882352941177,1,1,0,1,1,1,1,0,1,1,0
